"Sheet","No","Video Title (ชื่อคลิป)","URL / Timestamp Link (ลิงก์วิดีโอ)","Summary & Key Content (เนื้อหาสรุป)","Keywords / Tag","Keyword Code","Category"
"AllVideo","54","การสร้างระบบการสื่อ SMS สารอัตโนมัติสำหรับให้ลูกค้ารู้สึกถึงความใส่ใจรายละเอียด","https://www.youtube.com/watch?v=DyvzY6FOpIo","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""การสร้างระบบการสื่อ SMS สารอัตโนมัติสำหรับให้ลูกค้ารู้สึกถึงความใส่ใจรายละเอียด"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","AI, Automation","ai06","ai"
"AllVideo","55","ระบบโปรโมชั่น เพื่อสร้าง brand royalty สำหรับลูกค้ารู้สึกถึงความพิเศษความใส่ใจและความมีน้ำใจของร้าน","https://www.youtube.com/watch?v=8HiqjCtqaiU","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""ระบบโปรโมชั่น เพื่อสร้าง brand royalty สำหรับลูกค้ารู้สึกถึงความพิเศษความใส่ใจและความมีน้ำใจของร้าน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Video Content","pdpa24","pdpa"
"AllVideo","56","การจัดเก็บข้อมูลลูกค้าและประวัติของผ้าพร้อมความรู้สึกของลูกค้าเท่าเทียมกัน","https://www.youtube.com/watch?v=oSHfcgqMqII","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""การจัดเก็บข้อมูลลูกค้าและประวัติของผ้าพร้อมความรู้สึกของลูกค้าเท่าเทียมกัน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Video Content","pdpa25","pdpa"
"AllVideo","57","การกำหนดกำลังการผลิตซักอบรีดผ้าการวางแผนอย่างรอบคอบช่วยให้งานออกมาเป็นระบบ Premium มากขึ้น","https://www.youtube.com/watch?v=vyQlN4WdAeU","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""การกำหนดกำลังการผลิตซักอบรีดผ้าการวางแผนอย่างรอบคอบช่วยให้งานออกมาเป็นระบบ Premium มากขึ้น"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Video Content","pdpa26","pdpa"
"AllVideo","58","การกำหนดราคา  ปลดปล่อยความยุ่งยากในอดีต ความรู้สามารถถ่ายทอดได้โดยง่ายผ่านระบบคอมพิวเตอร์","https://www.youtube.com/watch?v=CLoplHn4j8g","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""การกำหนดราคา  ปลดปล่อยความยุ่งยากในอดีต ความรู้สามารถถ่ายทอดได้โดยง่ายผ่านระบบคอมพิวเตอร์"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Video Content","pdpa27","pdpa"
"AllVideo","59","คุณรู้หรือไม่ว่า 90% ของเว็บไซต์ในประเทศไทยยังทำผิด PDPA? 😱#PDPACompliance  #Cybersecurity","https://www.youtube.com/watch?v=zRYWqCdic1E","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""คุณรู้หรือไม่ว่า 90% ของเว็บไซต์ในประเทศไทยยังทำผิด PDPA? 😱#PDPACompliance  #Cybersecurity"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection, Compliance, กฎหมาย","sec12","sec"
"AllVideo","60","กรณี ศึกษาการแจ้งละเมิด จากหน่วยราชการ","https://www.youtube.com/watch?v=9PHeqq6MsZc","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""กรณี ศึกษาการแจ้งละเมิด จากหน่วยราชการ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Video Content","pdpa28","pdpa"
"AllVideo","61","🔐 เสริมเกราะป้องกันองค์กรของคุณด้วย ""Security Awareness"" จาก PDPACheck.com!","https://www.youtube.com/watch?v=wIVO4KBDjdY","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""🔐 เสริมเกราะป้องกันองค์กรของคุณด้วย ""Security Awareness"" จาก PDPACheck.com!"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec13","sec"
"AllVideo","62","🚨 โปรโมชั่นพิเศษ! บริการ PDPA Compliance ครบวงจร 🛡️✨","https://www.youtube.com/watch?v=-iO_RuZBLXw","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""🚨 โปรโมชั่นพิเศษ! บริการ PDPA Compliance ครบวงจร 🛡️✨"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, บริการ, Consulting, Compliance, กฎหมาย","svc02","svc"
"AllVideo","63","✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ","https://www.youtube.com/watch?v=_R3QX7S9bi8","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai07","ai"
"AllVideo","64","✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ","https://www.youtube.com/watch?v=tHaYZyr92Hs","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai08","ai"
